city_name,code_join_key,country,county_fips,county_join_key,county_name,effective_date,end_date,is_acm,is_local_admin,is_sst,jurisdiction_code,jurisdiction_id,jurisdiction_type,name,name_join_key,place_fips,place_join_key,region,short_name,state_fips,state_join_key,tax_authority_type_id
,US|WA|Special|L0105,US,,,,2020-07-10T00:00:00Z,9999-12-31T00:00:00Z,False,False,True,L0105,8000013,Special,WA SPECIAL JURIS,US|WA|Special|WA SPECIAL JURIS,,,WA,WA SPECIAL JURIS,53,US-WA-53,
,US|WA|Special|L1312,US,,,,2020-07-10T00:00:00Z,9999-12-31T00:00:00Z,False,False,True,L1312,8000014,Special,WA SPECIAL JURIS,US|WA|Special|WA SPECIAL JURIS,,,WA,WA SPECIAL JURIS,53,US-WA-53,
,US|SC|Special|EEOJ,US,057,US-SC-45-057,LANCASTER,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EEOJ,2001043754,Special,CATAWBA TRIBE,US|SC|Special|CATAWBA TRIBE,,,SC,CATAWBA TRIBE,45,US-SC-45,
,US|SC|Special|EEOI,US,091,US-SC-45-091,,2015-10-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EEOI,2001044005,Special,CATAWBA INDIAN RESERVATION,US|SC|Special|CATAWBA INDIAN RESERVATION,,,SC,CATAWBA TRIBE,45,US-SC-45,
,US|SD|Special|DXYV,US,007,US-SD-46-007,BENNETT,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DXYV,2001044026,Special,PINE RIDGE RESERVATION,US|SD|Special|PINE RIDGE RESERVATION,,,SD,PINE RIDGE RESERVATION,46,US-SD-46,
,US|SD|Special|DTFC0,US,031,US-SD-46-031,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DTFC0,2001044080,Special,STANDING ROCK INDIAN RESV,US|SD|Special|STANDING ROCK INDIAN RESV,,,SD,STANDING ROCK INDIAN RESV,46,US-SD-46,
,US|SD|Special|BOLT0,US,041,US-SD-46-041,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BOLT0,2001044090,Special,CHEYENNE RIVER INDIAN RES,US|SD|Special|CHEYENNE RIVER INDIAN RES,,,SD,CHEYENNE RIVER INDIAN RES,46,US-SD-46,
,US|SD|Special|BONU0,US,053,US-SD-46-053,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BONU0,2001044116,Special,ROSEBUD INDIAN RESER,US|SD|Special|ROSEBUD INDIAN RESER,,,SD,ROSEBUD INDIAN RESER,46,US-SD-46,
,US|SD|Special|DXYX0,US,071,US-SD-46-071,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DXYX0,2001044132,Special,PINE RIDGE RESERVATION,US|SD|Special|PINE RIDGE RESERVATION,,,SD,PINE RIDGE RESERVATION,46,US-SD-46,
,US|SD|Special|11860,US,,,,1900-01-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,True,11860,4611860,Special,CHEYENNE RIVER SPECIAL JURISDICTION,US|SD|Special|CHEYENNE RIVER SPECIAL JURISDICTION,,,SD,SPECIAL TAX DISTRICT,46,US-SD-46,63
,US|SD|Special|BOTE0,US,095,US-SD-46-095,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BOTE0,2001044177,Special,ROSEBUD INDIAN RESER,US|SD|Special|ROSEBUD INDIAN RESER,,,SD,ROSEBUD INDIAN RESER,46,US-SD-46,
,US|SD|Special|DXYW0,US,113,US-SD-46-113,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DXYW0,2001044217,Special,PINE RIDGE RESERVATION,US|SD|Special|PINE RIDGE RESERVATION,,,SD,PINE RIDGE RESERVATION,46,US-SD-46,
,US|SD|Special|BOXC0,US,121,US-SD-46-121,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BOXC0,2001044241,Special,ROSEBUD INDIAN RESER,US|SD|Special|ROSEBUD INDIAN RESER,,,SD,ROSEBUD INDIAN RESER,46,US-SD-46,
,US|SD|Special|BOXL0,US,123,US-SD-46-123,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BOXL0,2001044248,Special,ROSEBUD INDIAN RESER,US|SD|Special|ROSEBUD INDIAN RESER,,,SD,ROSEBUD INDIAN RESER,46,US-SD-46,
,US|SD|Special|DXYU0,US,137,US-SD-46-137,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DXYU0,2001044262,Special,CHEYENNE RIVER RESERVATION,US|SD|Special|CHEYENNE RIVER RESERVATION,,,SD,CHEYENNE RIVER RESERVATIO,46,US-SD-46,
,US|SD|Special|BOYU0,US,137,US-SD-46-137,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BOYU0,2001044263,Special,CHEYENNE RIVER INDIAN RES,US|SD|Special|CHEYENNE RIVER INDIAN RES,,,SD,CHEYENNE RIVER INDIAN RES,46,US-SD-46,
,US|TX|Special|EGKG,US,015,US-TX-48-015,AUSTIN,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGKG,2001044827,Special,LAS DAMAS MGMT DIST SP,US|TX|Special|LAS DAMAS MGMT DIST SP,,,TX,LAS DAMAS MGMT DIST SP,48,US-TX-48,
,US|TX|Special|EDUR,US,071,US-TX-48-071,CHAMBERS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EDUR,2001045174,Special,WINNIE-STOWELL HOSP SP,US|TX|Special|WINNIE-STOWELL HOSP SP,,,TX,WINNIE-STOWELL HOSP SP,48,US-TX-48,
,US|TX|Special|DVWI,US,201,US-TX-48-201,HARRIS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DVWI,2001045731,Special,HARRIS CO SP OLD SPR IMP,US|TX|Special|HARRIS CO SP OLD SPR IMP,,,TX,HARRIS CO SP OLD SPR IMP,48,US-TX-48,
,US|TX|Special|EGJU,US,339,US-TX-48-339,MONTGOMERY,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGJU,2001046379,Special,EAST MONTGOMERY ZONE 1 SP,US|TX|Special|EAST MONTGOMERY ZONE 1 SP,,,TX,EAST MONTGOMERY ZONE 1 SP,48,US-TX-48,
,US|TX|Special|EGKK,US,339,US-TX-48-339,MONTGOMERY,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGKK,2001046388,Special,MONTGOMERY CO EMER 5 SP,US|TX|Special|MONTGOMERY CO EMER 5 SP,,,TX,MONTGOMERY CO EMER 5 SP,48,US-TX-48,
,US|TX|Special|EGKN,US,339,US-TX-48-339,MONTGOMERY,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGKN,2001046389,Special,MONTGOMERY CO EMER 12A SP,US|TX|Special|MONTGOMERY CO EMER 12A SP,,,TX,MONTGOMERY CO EMER 12A SP,48,US-TX-48,
,US|TX|Special|DTHL,US,339,US-TX-48-339,MONTGOMERY,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DTHL,2001046403,Special,TOWN CTR DEV ZONE 1,US|TX|Special|TOWN CTR DEV ZONE 1,,,TX,TOWN CTR DEV ZONE 1,48,US-TX-48,
,US|TX|Special|EFKT,US,339,US-TX-48-339,MONTGOMERY,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EFKT,2001046404,Special,TOWN CT DEV ZONE 4 SP,US|TX|Special|TOWN CT DEV ZONE 4 SP,,,TX,TOWN CT DEV ZONE 4 SP,48,US-TX-48,
,US|TX|Special|DRWO,US,453,US-TX-48-453,TRAVIS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DRWO,2001046867,Special,TRAVIS CO SP (WELLS BR),US|TX|Special|TRAVIS CO SP (WELLS BR),,,TX,TRAVIS CO SP (WELLS BR),48,US-TX-48,
,US|TX|Special|EFKM,US,453,US-TX-48-453,TRAVIS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EFKM,2001046880,Special,E TRAVIS CO GATEWY LIB SP,US|TX|Special|E TRAVIS CO GATEWY LIB SP,,,TX,E TRAVIS CO GATEWY LIB SP,48,US-TX-48,
,US|TX|Special|EEOX,US,453,US-TX-48-453,TRAVIS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EEOX,2001046905,Special,TRAVIS CO DIST 11 A SP,US|TX|Special|TRAVIS CO DIST 11 A SP,,,TX,TRAVIS CO DIST 11 A SP,48,US-TX-48,
,US|TX|Special|DYHG,US,491,US-TX-48-491,WILLIAMSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DYHG,2001047100,Special,LIBERTY HILL PUB LIB DIST,US|TX|Special|LIBERTY HILL PUB LIB DIST,42664,US-TX-48-42664,TX,LIBERTY HILL PUB LIB DIST,48,US-TX-48,
,US|UT|Special|DYIK,US,,,,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,True,False,DYIK,2001047283,Special,NAVAJO NATION,US|UT|Special|NAVAJO NATION,,,UT,NAVAJO NATION,49,US-UT-49,
,US|UT|Special|EESP,US,043,US-UT-49-043,SUMMIT,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EESP,2001047350,Special,SNYDERVILLE BASIN DIST TR,US|UT|Special|SNYDERVILLE BASIN DIST TR,70190,US-UT-49-70190,UT,SNYDERVILLE BASIN DIST TR,49,US-UT-49,
,US|UT|Special|DCJB,US,045,US-UT-49-045,TOOELE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJB,2001047354,Special,ERDA TR,US|UT|Special|ERDA TR,23640,US-UT-49-23640,UT,ERDA TR,49,US-UT-49,
,US|UT|Special|DCJD,US,045,US-UT-49-045,TOOELE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJD,2001047356,Special,LAKE POINT TR,US|UT|Special|LAKE POINT TR,42010,US-UT-49-42010,UT,LAKE POINT TR,49,US-UT-49,
,US|UT|Special|DCJE,US,045,US-UT-49-045,TOOELE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJE,2001047357,Special,LINCOLN TR,US|UT|Special|LINCOLN TR,44975,US-UT-49-44975,UT,LINCOLN TR,49,US-UT-49,
,US|UT|Special|DCJF,US,045,US-UT-49-045,TOOELE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJF,2001047361,Special,STANSBURY PARK TR,US|UT|Special|STANSBURY PARK TR,72720,US-UT-49-72720,UT,STANSBURY PARK TR,49,US-UT-49,
,US|WA|Special|BVWA,US,033,US-WA-53-033,KING,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BVWA,2001049733,Special,KING CO TR,US|WA|Special|KING CO TR,,,WA,KING CO TR,53,US-WA-53,
,US|WA|Special|BWDN,US,053,US-WA-53-053,PIERCE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,BWDN,2001049826,Special,PIERCE CO TR,US|WA|Special|PIERCE CO TR,,,WA,PIERCE CO TR,53,US-WA-53,
,US|WA|Special|EFZB,US,061,US-WA-53-061,SNOHOMISH,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EFZB,2001049864,Special,SNOHOMISH CO UNICORP TL,US|WA|Special|SNOHOMISH CO UNICORP TL,,,WA,SNOHOMISH CO UNICORP TL,53,US-WA-53,
,US|WI|Special|DCJN,US,079,US-WI-55-079,MILWAUKEE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJN,2001050551,Special,BASEBALL STADIUM DISTRICT MILWAUKEE CO,US|WI|Special|BASEBALL STADIUM DISTRICT MILWAUKEE CO,,,WI,MILWAUKEE CO SP,55,US-WI-55,
,US|WI|Special|DCJO,US,089,US-WI-55-089,OZAUKEE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJO,2001050647,Special,BASEBALL STADIUM DISTRICT OZAUKEE CO,US|WI|Special|BASEBALL STADIUM DISTRICT OZAUKEE CO,,,WI,OZAUKEE CO SP,55,US-WI-55,
,US|WI|Special|DCJK,US,101,US-WI-55-101,RACINE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJK,2001050765,Special,BASEBALL STADIUM DISTRICT RACINE CO,US|WI|Special|BASEBALL STADIUM DISTRICT RACINE CO,,,WI,RACINE CO SP,55,US-WI-55,
,US|WI|Special|DCJL,US,131,US-WI-55-131,WASHINGTON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJL,2001051015,Special,BASEBALL STADIUM DISTRICT WASHINGTON CO,US|WI|Special|BASEBALL STADIUM DISTRICT WASHINGTON CO,,,WI,WASHINGTON CO SP,55,US-WI-55,
,US|WI|Special|DCJM,US,133,US-WI-55-133,WAUKESHA,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,DCJM,2001051029,Special,BASEBALL STADIUM DISTRICT WAUKESHA CO,US|WI|Special|BASEBALL STADIUM DISTRICT WAUKESHA CO,,,WI,WAUKESHA CO SP,55,US-WI-55,
,US|CA|Special|EGQK0,US,097,US-CA-06-097,,2011-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGQK0,2001052863,Special,SONOMA COUNTY AGRICULTURAL PRESERVATION & OPEN SPACE DISTRICT TRANSACTIONS AND USE TAX (SAPD),US|CA|Special|SONOMA COUNTY AGRICULTURAL PRESERVATION & OPEN SPACE DISTRICT TRANSACTIONS AND USE TAX (SAPD),,,CA,SONOMA CO SAPD SP,06,US-CA-06,
,US|CA|Special|EGQL,US,041,US-CA-06-041,,2013-04-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGQL,2001052864,Special,MARIN PARKS OPEN SPACE FARMLAND PRESERVATION TRANS & USE TAX (MPSF),US|CA|Special|MARIN PARKS OPEN SPACE FARMLAND PRESERVATION TRANS & USE TAX (MPSF),,,CA,MARIN CO MPSF,06,US-CA-06,
,US|MO|Special|EGRB,US,071,US-MO-29-071,FRANKLIN,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRB,2001052868,Special,BOURBON FIRE PROTECT DIST,US|MO|Special|BOURBON FIRE PROTECT DIST,,,MO,BOURBON FIRE PROTECT DIST,29,US-MO-29,
,US|MO|Special|EGRD,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRD,2001052870,Special,KANSAS CITY RED BRIDGE SP,US|MO|Special|KANSAS CITY RED BRIDGE SP,,,MO,KANSAS CITY RED BRIDGE SP,29,US-MO-29,
,US|MO|Special|EGRF,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRF,2001052872,Special,KANSAS CITY TRUMAN RD SP,US|MO|Special|KANSAS CITY TRUMAN RD SP,,,MO,KANSAS CITY TRUMAN RD SP,29,US-MO-29,
,US|MO|Special|EGSS,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGSS,2001052873,Special,KANSAS CITY BROOKSIDE SP,US|MO|Special|KANSAS CITY BROOKSIDE SP,,,MO,KANSAS CITY BROOKSIDE SP,29,US-MO-29,
,US|MO|Special|EGRH,US,165,US-MO-29-165,PLATTE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRH,2001052874,Special,KC INTERNATION AIRPORT SP,US|MO|Special|KC INTERNATION AIRPORT SP,,,MO,KC INTERNATION AIRPORT SP,29,US-MO-29,
,US|MO|Special|EGRI,US,055,US-MO-29-055,CRAWFORD,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRI,2001052875,Special,NO CRAWFORD CO AMB DIST,US|MO|Special|NO CRAWFORD CO AMB DIST,,,MO,NO CRAWFORD CO AMB DIST,29,US-MO-29,
,US|MO|Special|EGRL,US,221,US-MO-29-221,,2012-03-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRL,2001052878,Special,BOURBON FIRE PROTECT SP,US|MO|Special|BOURBON FIRE PROTECT SP,,,MO,BOURBON FIRE PROTECT SP,29,US-MO-29,
,US|MO|Special|EGRM,US,055,US-MO-29-055,CRAWFORD,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRM,2001052879,Special,BOURBON FIRE DIST SP,US|MO|Special|BOURBON FIRE DIST SP,,,MO,BOURBON FIRE DIST SP,29,US-MO-29,
,US|MO|Special|EGRR,US,510,US-MO-29-510,ST. LOUIS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRR,2001052883,Special,SAINT LOUIS LACLEDES SP,US|MO|Special|SAINT LOUIS LACLEDES SP,,,MO,SAINT LOUIS LACLEDES SP,29,US-MO-29,
,US|MO|Special|EGRT,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRT,2001052885,Special,RAYTOWN SQUARE CID SP,US|MO|Special|RAYTOWN SQUARE CID SP,,,MO,RAYTOWN SQUARE CID SP,29,US-MO-29,
,US|MO|Special|EGRV,US,155,US-MO-29-155,PEMISCOT,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRV,2001052887,Special,HAYTI VENTURES CID SP,US|MO|Special|HAYTI VENTURES CID SP,,,MO,HAYTI VENTURES CID SP,29,US-MO-29,
,US|MO|Special|EGRX,US,053,US-MO-29-053,COOPER,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGRX,2001052889,Special,WINDSOR PLACE CID SP,US|MO|Special|WINDSOR PLACE CID SP,,,MO,WINDSOR PLACE CID SP,29,US-MO-29,
,US|MO|Special|EGST,US,105,US-MO-29-105,LACLEDE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGST,2001052891,Special,LEBANON MARKET PL CID SP,US|MO|Special|LEBANON MARKET PL CID SP,,,MO,LEBANON MARKET PL CID SP,29,US-MO-29,
,US|IL|Special|EGSI,US,089,US-IL-17-089,KANE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGSI,2001052895,Special,EAST DUNDEE RTE 72 25 SP,US|IL|Special|EAST DUNDEE RTE 72 25 SP,,,IL,EAST DUNDEE RTE 72 25 SP,17,US-IL-17,
,US|IL|Special|EGTE,US,119,US-IL-17-119,MADISON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGTE,2001052908,Special,COLLINSVILLE NOEAST BD SP,US|IL|Special|COLLINSVILLE NOEAST BD SP,,,IL,COLLINSVILLE NOEAST BD SP,17,US-IL-17,
,US|IL|Special|EGTG,US,201,US-IL-17-201,WINNEBAGO,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGTG,2001052910,Special,LOVES PARK MEADOW BD SP,US|IL|Special|LOVES PARK MEADOW BD SP,,,IL,LOVES PARK MEADOW BD SP,17,US-IL-17,
,US|IL|Special|EGTI,US,113,US-IL-17-113,MCLEAN,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGTI,2001052912,Special,STANFORD BUSINESS DIST SP,US|IL|Special|STANFORD BUSINESS DIST SP,,,IL,STANFORD BUSINESS DIST SP,17,US-IL-17,
,US|IL|Special|EGTK,US,143,US-IL-17-143,PEORIA,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGTK,2001052914,Special,PEORIA HOSP IMP ZON BD SP,US|IL|Special|PEORIA HOSP IMP ZON BD SP,,,IL,PEORIA HOSP IMP ZON BD SP,17,US-IL-17,
,US|KS|Special|EGTM,US,209,US-KS-20-209,WYANDOTTE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGTM,2001052916,Special,KANSAS CTY STAR WATER SP,US|KS|Special|KANSAS CTY STAR WATER SP,,,KS,KANSAS CTY STAR WATER SP,20,US-KS-20,
,US|AL|Special|EGTV,US,003,US-AL-01-003,BALDWIN,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,True,False,EGTV,2001052923,Special,FAIRHOPE UN,US|AL|Special|FAIRHOPE UN,,,AL,FAIRHOPE UN,01,US-AL-01,
,US|MO|Special|EGUA,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUA,2001052927,Special,LEES SUMMIT SUM FAIR SP,US|MO|Special|LEES SUMMIT SUM FAIR SP,,,MO,LEES SUMMIT SUM FAIR SP,29,US-MO-29,
,US|MO|Special|EGUC,US,183,US-MO-29-183,ST. CHARLES,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUC,2001052929,Special,ST CHARLES FOUN LAKE SP,US|MO|Special|ST CHARLES FOUN LAKE SP,,,MO,ST CHARLES FOUN LAKE SP,29,US-MO-29,
,US|MO|Special|EGUE,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUE,2001052931,Special,KANSAS CITY SKELLY CID SP,US|MO|Special|KANSAS CITY SKELLY CID SP,,,MO,KANSAS CITY SKELLY CID SP,29,US-MO-29,
,US|MO|Special|EGUG,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUG,2001052933,Special,KANSAS CITY LAND MALL SP,US|MO|Special|KANSAS CITY LAND MALL SP,,,MO,KANSAS CITY LAND MALL SP,29,US-MO-29,
,US|MO|Special|EGUI,US,183,US-MO-29-183,ST. CHARLES,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUI,2001052935,Special,ST PETERS SUEMANDY 1 SP,US|MO|Special|ST PETERS SUEMANDY 1 SP,,,MO,ST PETERS SUEMANDY 1 SP,29,US-MO-29,
,US|MO|Special|EGUK,US,183,US-MO-29-183,ST. CHARLES,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUK,2001052937,Special,ST PETERS SUEMANDY 2 SP,US|MO|Special|ST PETERS SUEMANDY 2 SP,,,MO,ST PETERS SUEMANDY 2 SP,29,US-MO-29,
,US|MO|Special|EGUM,US,187,US-MO-29-187,ST. FRANCOIS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUM,2001052939,Special,FARMINGTON MAPLE VA PL SP,US|MO|Special|FARMINGTON MAPLE VA PL SP,,,MO,FARMINGTON MAPLE VA PL SP,29,US-MO-29,
,US|MO|Special|EGUO,US,077,US-MO-29-077,GREENE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUO,2001052941,Special,STRAFFORD PLAZA CID SP,US|MO|Special|STRAFFORD PLAZA CID SP,,,MO,STRAFFORD PLAZA CID SP,29,US-MO-29,
,US|MO|Special|EGUQ,US,095,US-MO-29-095,JACKSON,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUQ,2001052943,Special,KANSAS CITY WALDO CID SP,US|MO|Special|KANSAS CITY WALDO CID SP,,,MO,KANSAS CITY WALDO CID SP,29,US-MO-29,
,US|MO|Special|EGUS,US,019,US-MO-29-019,BOONE,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUS,2001052945,Special,COLUMBIA NORTH 763 CID SP,US|MO|Special|COLUMBIA NORTH 763 CID SP,,,MO,COLUMBIA NORTH 763 CID SP,29,US-MO-29,
,US|MO|Special|EGUU,US,029,US-MO-29-029,CAMDEN,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUU,2001052947,Special,CAMDEN CO TOAD COV RES SP,US|MO|Special|CAMDEN CO TOAD COV RES SP,,,MO,CAMDEN CO TOAD COV RES SP,29,US-MO-29,
,US|NM|Special|EGUW,US,001,US-NM-35-001,BERNALILLO,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUW,2001052949,Special,AIS PROP 19 PUEBLOS #2,US|NM|Special|AIS PROP 19 PUEBLOS #2,,,NM,AIS PROP 19 PUEBLOS #2,35,US-NM-35,
,US|NM|Special|EGUY,US,001,US-NM-35-001,BERNALILLO,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGUY,2001052951,Special,ALBUQUERQUE QUORUM UPT SP,US|NM|Special|ALBUQUERQUE QUORUM UPT SP,,,NM,ALBUQUERQUE QUORUM UPT SP,35,US-NM-35,
,US|NM|Special|EGVA,US,001,US-NM-35-001,BERNALILLO,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGVA,2001052953,Special,ALBUQUERQUE WINROCK 1 SP,US|NM|Special|ALBUQUERQUE WINROCK 1 SP,,,NM,ALBUQUERQUE WINROCK 1 SP,35,US-NM-35,
,US|NM|Special|EGVC,US,001,US-NM-35-001,BERNALILLO,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGVC,2001052955,Special,ALUBUQUERQUE WINROCK 2 SP,US|NM|Special|ALUBUQUERQUE WINROCK 2 SP,,,NM,ALUBUQUERQUE WINROCK 2 SP,35,US-NM-35,
,US|LA|Special|EGVH,US,015,US-LA-22-015,BOSSIER,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,True,False,EGVH,2001052959,Special,BOSSIER CTY (CADDO PA) SP,US|LA|Special|BOSSIER CTY (CADDO PA) SP,,,LA,BOSSIER CTY (CADDO PA) SP,22,US-LA-22,
,US|MO|Special|EGVM,US,189,US-MO-29-189,ST. LOUIS,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGVM,2001052964,Special,MARLBOROUGH WAT LACLED SP,US|MO|Special|MARLBOROUGH WAT LACLED SP,,,MO,MARLBOROUGH WAT LACLED SP,29,US-MO-29,
,US|MO|Special|EGVQ,US,213,US-MO-29-213,TANEY,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGVQ,2001052968,Special,BRANSON HILLS/TANEY CO SP,US|MO|Special|BRANSON HILLS/TANEY CO SP,07966,US-MO-29-07966,MO,BRANSON HILLS/TANEY CO SP,29,US-MO-29,
,US|AL|Special|EGWB,US,035,US-AL-01-035,CONECUH,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGWB,2001052977,Special,MC KENZIE UN,US|AL|Special|MC KENZIE UN,45496,US-AL-01-45496,AL,MC KENZIE UN,01,US-AL-01,
,US|AL|Special|EGWF,US,133,US-AL-01-133,,2015-04-01T00:00:00Z,9999-12-31T00:00:00Z,True,True,False,EGWF,2001052981,Special,NAUVOO UN,US|AL|Special|NAUVOO UN,53400,US-AL-01-53400,AL,NAUVOO UN,01,US-AL-01,
,US|AL|Special|EGWJ0,US,049,US-AL-01-049,,2012-06-01T00:00:00Z,9999-12-31T00:00:00Z,True,True,False,EGWJ0,2001052985,Special,SAND ROCK UN,US|AL|Special|SAND ROCK UN,67920,US-AL-01-67920,AL,SAND ROCK UN,01,US-AL-01,
,US|AZ|Special|EGWX,US,013,US-AZ-04-013,MARICOPA,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGWX,2001052999,Special,QUEEN CREEK CORNERSTON SP,US|AZ|Special|QUEEN CREEK CORNERSTON SP,,,AZ,QUEEN CREEK CORNERSTON SP,04,US-AZ-04,
,US|AZ|Special|EGWZ,US,013,US-AZ-04-013,MARICOPA,2010-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,EGWZ,2001053001,Special,QUEEN CREEK MARKETPLAC SP,US|AZ|Special|QUEEN CREEK MARKETPLAC SP,,,AZ,QUEEN CREEK MARKETPLAC SP,04,US-AZ-04,
